Point ID,j,k_0,k_1,k_Magnitude,lambda,Points_0,Points_1,Points_2,Points_Magnitude,trials,u,u_active,u_d,u_essential,∂u_∂x,∂u_∂x_d,∂u_∂xx,∂u_∂xx_d,∂u_∂y,∂u_∂y_d
25324,4,65,20,68,3,0.364583,0.106771,1.04758e-05,0.379896,0,-0.999999,0,0,0,-1.04727e-05,0,0.000210351,0,1.04758e-05,0
25325,4,65,21,68,1,0.364583,0.109375,1.1036e-05,0.380636,0,-0.999999,0,0,0,-1.10329e-05,0,0.000221636,0,1.1036e-05,0
25326,4,65,21,68,3,0.364583,0.111979,1.16262e-05,0.381393,0,-0.999999,0,0,0,-1.1623e-05,0,0.000233522,0,1.16262e-05,0
25327,4,65,22,68,1,0.364583,0.114583,1.2248e-05,0.382165,0,-0.999999,0,0,0,-1.22447e-05,0,0.000246033,0,1.2248e-05,0
25328,4,65,22,68,3,0.364583,0.117188,1.2903e-05,0.382954,0,-0.999999,0,0,0,-1.28995e-05,0,0.000259192,0,1.2903e-05,0
25329,4,65,23,68,1,0.364583,0.119792,1.3593e-05,0.383759,0,-0.999999,0,0,0,-1.35893e-05,0,0.000273046,0,1.3593e-05,0
25330,4,65,23,68,3,0.364583,0.122396,1.43199e-05,0.38458,0,-0.999999,0,0,0,-1.43161e-05,0,0.000287645,0,1.43199e-05,0
25331,4,65,24,69,1,0.364583,0.125,1.50857e-05,0.385417,0,-0.999999,0,0,0,-1.50817e-05,0,0.000303026,0,1.50857e-05,0
25332,4,65,24,69,3,0.364583,0.127604,1.58925e-05,0.386269,0,-0.999999,0,0,0,-1.58882e-05,0,0.000319231,0,1.58925e-05,0
25333,4,65,25,69,1,0.364583,0.130208,1.67424e-05,0.387137,0,-0.999999,0,0,0,-1.67379e-05,0,0.000336301,0,1.67424e-05,0
25334,4,65,25,69,3,0.364583,0.132812,1.76375e-05,0.388021,0,-0.999999,0,0,0,-1.7633e-05,0,0.000354278,0,1.76375e-05,0
25335,4,65,26,70,1,0.364583,0.135417,1.85807e-05,0.38892,0,-0.999999,0,0,0,-1.8576e-05,0,0.000373228,0,1.85807e-05,0
25336,4,65,26,70,3,0.364583,0.138021,1.95754e-05,0.389834,0,-0.999999,0,0,0,-1.95697e-05,0,0.000393253,0,1.95754e-05,0
25337,4,65,27,70,1,0.364583,0.140625,2.06225e-05,0.390764,0,-0.999999,0,0,0,-2.06159e-05,0,0.000414186,0,2.06225e-05,0
25338,4,65,27,70,3,0.364583,0.143229,2.17277e-05,0.391709,0,-0.999999,0,0,0,-2.17167e-05,0,0.000435892,0,2.17277e-05,0
25339,4,65,28,70,1,0.364583,0.145833,2.28868e-05,0.392668,0,-0.999999,0,0,0,-2.28772e-05,0,0.000458867,0,2.28868e-05,0
25340,4,65,28,70,3,0.364583,0.148438,2.41082e-05,0.393643,0,-0.999999,0,0,0,-2.41006e-05,0,0.000483501,0,2.41082e-05,0
25341,4,65,29,71,1,0.364583,0.151042,2.53975e-05,0.394632,0,-0.999999,0,0,0,-2.5391e-05,0,0.000509715,0,2.53975e-05,0
25342,4,65,29,71,3,0.364583,0.153646,2.67549e-05,0.395636,0,-0.999999,0,0,0,-2.67497e-05,0,0.000537256,0,2.67549e-05,0
25343,4,65,30,71,1,0.364583,0.15625,2.81879e-05,0.396655,0,-0.999999,0,0,0,-2.8181e-05,0,0.000566191,0,2.81879e-05,0
25344,4,65,30,71,3,0.364583,0.158854,2.9696e-05,0.397688,0,-0.999999,0,0,0,-2.96884e-05,0,0.000596525,0,2.9696e-05,0
25345,4,65,31,72,1,0.364583,0.161458,3.12836e-05,0.398735,0,-0.999998,0,0,0,-3.12759e-05,0,0.000628367,0,3.12836e-05,0
25346,4,65,31,72,3,0.364583,0.164062,3.29568e-05,0.399797,0,-0.999998,0,0,0,-3.29487e-05,0,0.000662016,0,3.29568e-05,0
25347,4,65,32,72,1,0.364583,0.166667,3.47189e-05,0.400873,0,-0.999998,0,0,0,-3.47103e-05,0,0.000697326,0,3.47189e-05,0
25348,4,65,32,72,3,0.364583,0.169271,3.65756e-05,0.401962,0,-0.999998,0,0,0,-3.6567e-05,0,0.000734713,0,3.65756e-05,0
25349,4,65,33,72,1,0.364583,0.171875,3.85312e-05,0.403066,0,-0.999998,0,0,0,-3.8522e-05,0,0.000773878,0,3.85312e-05,0
25350,4,65,33,72,3,0.364583,0.174479,4.05933e-05,0.404183,0,-0.999998,0,0,0,-4.05827e-05,0,0.000815436,0,4.05933e-05,0
25351,4,65,34,73,1,0.364583,0.177083,4.27627e-05,0.405314,0,-0.999998,0,0,0,-4.27522e-05,0,0.000858828,0,4.27627e-05,0
25352,4,65,34,73,3,0.364583,0.179688,4.50503e-05,0.406459,0,-0.999998,0,0,0,-4.50387e-05,0,0.000904902,0,4.50503e-05,0
25353,4,65,35,73,1,0.364583,0.182292,4.74385e-05,0.407617,0,-0.999998,0,0,0,-4.74475e-05,0,0.000953185,0,4.74385e-05,0
25354,4,65,35,73,3,0.364583,0.184896,5.00469e-05,0.408788,0,-0.999998,0,0,0,-4.99876e-05,0,0.00100491,0,5.00469e-05,0
25355,4,65,36,74,1,0.364583,0.1875,5.26678e-05,0.409972,0,-0.999997,0,0,0,-5.26895e-05,0,0.00106117,0,5.26678e-05,0
25356,4,65,36,74,3,0.364583,0.190104,5.54627e-05,0.41117,0,-0.999997,0,0,0,-5.54822e-05,0,0.00111588,0,5.54627e-05,0
25357,4,65,37,74,1,0.364583,0.192708,5.84704e-05,0.41238,0,-0.999997,0,0,0,-5.84586e-05,0,0.00117595,0,5.84704e-05,0
25358,4,65,37,74,3,0.364583,0.195312,6.155e-05,0.413604,0,-0.999997,0,0,0,-6.15648e-05,0,0.00123624,0,6.155e-05,0
25359,4,65,38,75,1,0.364583,0.197917,6.48727e-05,0.41484,0,-0.999997,0,0,0,-6.48517e-05,0,0.00130122,0,6.48727e-05,0
25360,4,65,38,75,3,0.364583,0.200521,6.83414e-05,0.416088,0,-0.999997,0,0,0,-6.83169e-05,0,0.00137048,0,6.83414e-05,0
25361,4,65,39,75,1,0.364583,0.203125,7.19959e-05,0.41735,0,-0.999996,0,0,0,-7.19736e-05,0,0.00144422,0,7.19959e-05,0
25362,4,65,39,75,3,0.364583,0.205729,7.58466e-05,0.418623,0,-0.999996,0,0,0,-7.58204e-05,0,0.00152124,0,7.58466e-05,0
25363,4,65,40,76,1,0.364583,0.208333,7.98994e-05,0.419909,0,-0.999996,0,0,0,-7.98784e-05,0,0.00160298,0,7.98994e-05,0
25364,4,65,40,76,3,0.364583,0.210938,8.41743e-05,0.421207,0,-0.999996,0,0,0,-8.41462e-05,0,0.00168828,0,8.41743e-05,0
25365,4,65,41,76,1,0.364583,0.213542,8.86708e-05,0.422518,0,-0.999996,0,0,0,-8.86503e-05,0,0.00177908,0,8.86708e-05,0
25366,4,65,41,76,3,0.364583,0.216146,9.3419e-05,0.42384,0,-0.999995,0,0,0,-9.33853e-05,0,0.00187357,0,9.3419e-05,0
25367,4,65,42,77,1,0.364583,0.21875,9.83995e-05,0.425174,0,-0.999995,0,0,0,-9.83857e-05,0,0.00197454,0,9.83995e-05,0
25368,4,65,42,77,3,0.364583,0.221354,0.000103702,0.426519,0,-0.999995,0,0,0,-0.000103638,0,0.00207908,0,0.000103702,0
25369,4,65,43,77,1,0.364583,0.223958,0.000109107,0.427877,0,-0.999995,0,0,0,-0.000109191,0,0.00219156,0,0.000109107,0
25370,4,65,43,77,3,0.364583,0.226562,0.000115388,0.429245,0,-0.999994,0,0,0,-0.000115016,0,0.00230725,0,0.000115388,0
25371,4,65,44,78,1,0.364583,0.229167,0.000121238,0.430626,0,-0.999994,0,0,0,-0.000121151,0,0.00242691,0,0.000121238,0
25372,4,65,44,78,3,0.364583,0.231771,0.000127546,0.432017,0,-0.999994,0,0,0,-0.000127655,0,0.00256273,0,0.000127546,0
25373,4,65,45,79,1,0.364583,0.234375,0.000134581,0.43342,0,-0.999993,0,0,0,-0.000134469,0,0.00269581,0,0.000134581,0
25374,4,65,45,79,3,0.364583,0.236979,0.00014148,0.434833,0,-0.999993,0,0,0,-0.000141676,0,0.00283915,0,0.00014148,0
25375,4,65,46,79,1,0.364583,0.239583,0.000149253,0.436258,0,-0.999993,1,2.09412e-10,0,-0.000149252,-4.53863e-09,0.00298614,-8.08232e-07,0.000149253,2.28376e-08
25376,4,65,46,79,3,0.364583,0.242188,0.000157263,0.437694,0,-0.999992,1,8.40444e-12,0,-0.00015723,-2.32334e-10,0.0031447,-5.22645e-07,0.000157263,1.3759e-08
25377,4,65,47,80,1,0.364583,0.244792,0.000165669,0.43914,0,-0.999992,1,2.18025e-10,0,-0.000165635,-4.90706e-09,0.00331332,-1.2842e-07,0.000165669,5.37354e-10
25378,4,65,47,80,3,0.364583,0.247396,0.00017453,0.440597,0,-0.999991,1,-6.50361e-13,0,-0.00017449,-1.29642e-10,0.00349063,2.15127e-08,0.00017453,-4.24434e-09
25379,4,65,48,80,1,0.364583,0.25,0.000183848,0.442065,0,-0.999991,1,2.41335e-10,0,-0.000183818,-5.56599e-09,0.00367694,-1.18602e-07,0.000183848,5.22157e-09
25380,4,65,48,80,3,0.364583,0.252604,0.000193687,0.443542,0,-0.99999,1,9.67855e-13,0,-0.000193647,-2.40542e-10,0.00387372,-5.35512e-08,0.000193687,6.14177e-10
25381,4,65,49,81,1,0.364583,0.255208,0.000204031,0.445031,0,-0.99999,1,2.68256e-10,0,-0.000203998,-6.26355e-09,0.00408058,-1.52292e-07,0.000204031,4.88828e-09
25382,4,65,49,81,3,0.364583,0.257812,0.000214949,0.446529,0,-0.999989,1,2.26056e-12,0,-0.000214908,-4.68702e-10,0.00429894,-9.85819e-08,0.000214949,-2.06199e-09
25383,4,65,50,82,1,0.364583,0.260417,0.000226432,0.448038,0,-0.999989,1,2.9962e-10,0,-0.000226393,-7.05296e-09,0.00452859,-2.14992e-07,0.000226432,4.00464e-09
25384,4,65,50,82,3,0.364583,0.263021,0.00023854,0.449556,0,-0.999988,1,1.5271e-11,0,-0.000238504,-4.52018e-10,0.00477074,-3.35883e-07,0.000238539,-6.70741e-09
25385,4,65,51,82,1,0.364583,0.265625,0.000251303,0.451085,0,-0.999987,1,3.40434e-10,0,-0.000251245,-7.45687e-09,0.005026,-3.44803e-07,0.000251303,4.04594e-09
25386,4,65,51,82,3,0.364583,0.268229,0.000264704,0.452623,0,-0.999987,1,1.64536e-11,0,-0.000264691,1.65925e-09,0.005294,-9.20331e-08,0.000264704,1.27023e-08
25387,4,65,52,83,1,0.364583,0.270833,0.000278911,0.454172,0,-0.999986,1,3.5012e-10,0,-0.000278829,-7.5926e-09,0.00557815,1.842e-07,0.000278911,1.67067e-08
25388,4,65,52,83,3,0.364583,0.273438,0.000293801,0.455729,0,-0.999985,1,-2.53712e-11,0,-0.000293737,6.60218e-11,0.00587595,4.41851e-07,0.000293801,5.66278e-09
25389,4,65,53,83,1,0.364583,0.276042,0.00030951,0.457297,0,-0.999985,1,3.9777e-10,0,-0.000309438,-9.32263e-09,0.00619011,-6.10473e-08,0.00030951,7.91737e-09
25390,4,65,53,83,3,0.364583,0.278646,0.000326047,0.458873,0,-0.999984,1,-1.38421e-11,0,-0.000325983,-7.83286e-10,0.00652085,1.28515e-07,0.000326047,-7.41881e-09
25391,4,65,54,84,1,0.364583,0.28125,0.000343462,0.460459,0,-0.999983,1,4.53763e-10,0,-0.000343412,-9.25591e-09,0.00686912,9.77464e-08,0.000343462,4.85202e-09
25392,4,65,54,84,3,0.364583,0.283854,0.000361818,0.462054,0,-0.999982,1,2.36695e-12,0,-0.000361776,-1.0194e-11,0.00723622,-4.06314e-08,0.000361818,-2.03752e-09
25393,4,65,55,85,1,0.364583,0.286458,0.000381163,0.463659,0,-0.999981,1,4.99265e-10,0,-0.000381116,-1.00314e-08,0.00762312,1.99128e-07,0.000381163,9.90872e-09
25394,4,65,55,85,3,0.364583,0.289062,0.000401539,0.465272,0,-0.99998,1,-1.90333e-13,0,-0.000401493,3.4684e-11,0.00803061,8.19517e-09,0.000401539,4.07142e-10
25395,4,65,56,85,1,0.364583,0.291667,0.000423008,0.466895,0,-0.999979,1,5.54033e-10,0,-0.000422955,-1.10644e-08,0.00845999,2.24417e-07,0.000423008,1.11676e-08
25396,4,65,56,85,3,0.364583,0.294271,0.000445618,0.468526,0,-0.999978,1,7.37664e-15,0,-0.000445568,3.55856e-11,0.00891216,2.35971e-09,0.000445618,1.21705e-10
25397,4,65,57,86,1,0.364583,0.296875,0.000469443,0.470166,0,-0.999977,1,6.14776e-10,0,-0.000469385,-1.22675e-08,0.00938865,2.49498e-07,0.000469443,1.24186e-08
25398,4,65,57,86,3,0.364583,0.299479,0.000494533,0.471815,0,-0.999975,1,-5.98869e-13,0,-0.000494479,2.5932e-11,0.00989042,7.72072e-09,0.000494533,3.52086e-10
25399,4,65,58,87,1,0.364583,0.302083,0.000520973,0.473472,0,-0.999974,1,6.81833e-10,0,-0.000520912,-1.36386e-08,0.0104192,2.77351e-07,0.000520973,1.37994e-08
25400,4,65,58,87,3,0.364583,0.304688,0.000548818,0.475138,0,-0.999973,1,-1.60616e-12,0,-0.000548759,-1.21056e-10,0.010976,2.2797e-10,0.000548817,-5.83511e-11
25401,4,65,59,87,1,0.364583,0.307292,0.000578156,0.476812,0,-0.999971,1,7.56501e-10,0,-0.000578094,-1.52236e-08,0.0115628,2.98244e-07,0.000578156,1.48102e-08
25402,4,65,59,87,3,0.364583,0.309896,0.00060906,0.478494,0,-0.99997,1,4.10585e-13,0,-0.000608997,-1.33918e-10,0.0121808,-1.73874e-08,0.00060906,-9.73739e-10
25403,4,65,60,88,1,0.364583,0.3125,0.000641616,0.480185,0,-0.999968,1,8.41615e-10,0,-0.000641551,-1.67175e-08,0.0128319,3.32428e-07,0.000641616,1.66112e-08
25404,4,65,60,88,3,0.364583,0.315104,0.000675911,0.481884,0,-0.999966,1,1.32174e-12,0,-0.000675846,1.42328e-10,0.0135178,5.16467e-09,0.000675911,3.52786e-10
25405,4,65,61,89,1,0.364583,0.317708,0.000712042,0.483591,0,-0.999964,1,9.32296e-10,0,-0.000711973,-1.86098e-08,0.0142403,3.74554e-07,0.000712042,1.87069e-08
25406,4,65,61,89,3,0.364583,0.320312,0.000750102,0.485306,0,-0.999962,1,-5.4379e-14,0,-0.000750031,4.53715e-11,0.0150015,4.48667e-09,0.000750102,3.16135e-10
25407,4,65,62,89,1,0.364583,0.322917,0.000790198,0.487029,0,-0.99996,1,1.03389e-09,0,-0.000790123,-2.06721e-08,0.0158033,4.14288e-07,0.000790198,2.07641e-08
25408,4,65,62,89,3,0.364583,0.325521,0.000832433,0.488759,0,-0.999958,1,-2.00151e-13,0,-0.000832358,-2.58315e-11,0.016648,-2.25191e-09,0.000832433,-9.02914e-11
25409,4,65,63,90,1,0.364583,0.328125,0.000876927,0.490497,0,-0.999956,1,1.14799e-09,0,-0.00087685,-2.28955e-08,0.0175378,4.57798e-07,0.000876927,2.29619e-08
25410,4,65,63,90,3,0.364583,0.330729,0.000923797,0.492243,0,-0.999954,1,-2.1835e-14,0,-0.000923721,1.55791e-12,0.0184751,3.67399e-10,0.000923797,1.36617e-11
25411,4,65,64,91,1,0.364583,0.333333,0.000973173,0.493997,0,-0.999951,1,1.27375e-09,0,-0.000973097,-2.54233e-08,0.0194625,5.06163e-07,0.000973173,2.5396e-08
25412,4,65,64,91,3,0.364583,0.335938,0.00102519,0.495758,0,-0.999949,1,-2.98931e-14,0,-0.00102511,-8.06569e-12,0.0205027,-5.62751e-10,0.00102519,-2.90415e-11
25413,4,65,65,91,1,0.364583,0.338542,0.00107998,0.497527,0,-0.999946,1,1.41323e-09,0,-0.00107991,-2.82071e-08,0.0215985,5.61459e-07,0.00107998,2.81781e-08
25414,4,65,65,91,3,0.364583,0.341146,0.00113771,0.499302,0,-0.999943,1,5.26763e-14,0,-0.00113763,-2.30694e-12,0.0227528,-3.60446e-10,0.00113771,-3.364e-11
25415,4,65,66,92,1,0.364583,0.34375,0.00119852,0.501085,0,-0.99994,1,1.56803e-09,0,-0.00119844,-3.1285e-08,0.0239689,6.2281e-07,0.00119852,3.12731e-08
25416,4,65,66,92,3,0.364583,0.346354,0.00126257,0.502876,0,-0.999937,1,1.06546e-13,0,-0.00126249,1.03634e-11,0.0252499,7.88584e-10,0.00126257,1.69154e-11
25417,4,65,67,93,1,0.364583,0.348958,0.00133006,0.504673,0,-0.999933,1,1.7397e-09,0,-0.00132997,-3.46978e-08,0.0265993,6.91376e-07,0.00133006,3.47266e-08
25418,4,65,67,93,3,0.364583,0.351562,0.00140114,0.506477,0,-0.99993,1,-2.85347e-14,0,-0.00140106,4.25853e-12,0.0280209,7.13406e-10,0.00140114,4.21993e-11
25419,4,65,68,94,1,0.364583,0.354167,0.00147603,0.508289,0,-0.999926,1,1.93006e-09,0,-0.00147595,-3.84967e-08,0.0295184,7.659e-07,0.00147603,3.84936e-08
25420,4,65,68,94,3,0.364583,0.356771,0.00155492,0.510107,0,-0.999922,1,-2.20628e-14,0,-0.00155483,-6.39198e-12,0.031096,-8.07332e-10,0.00155492,-2.48067e-11
25421,4,65,69,94,1,0.364583,0.359375,0.00163802,0.511932,0,-0.999918,1,2.14139e-09,0,-0.00163794,-4.26914e-08,0.0327578,8.48995e-07,0.00163802,4.26961e-08
25422,4,65,69,94,3,0.364583,0.361979,0.00172557,0.513763,0,-0.999914,1,1.30859e-14,0,-0.00172548,2.86917e-13,0.0345084,-1.85809e-10,0.00172557,-7.18398e-13
25423,4,65,70,95,1,0.364583,0.364583,0.00181779,0.515602,0,-0.999909,1,2.37565e-09,0,-0.00181771,-4.73513e-08,0.0363526,9.40788e-07,0.00181779,4.73382e-08
25424,4,65,70,95,3,0.364583,0.367188,0.00191495,0.517447,0,-0.999904,1,4.965e-15,0,-0.00191486,7.6787e-13,0.0382952,3.48853e-10,0.00191495,4.22529e-12
25425,4,65,71,96,1,0.364583,0.369792,0.00201729,0.519298,0,-0.999899,1,2.6354e-09,0,-0.0020172,-5.25147e-08,0.0403417,1.0426e-06,0.00201729,5.25034e-08
25426,4,65,71,96,3,0.364583,0.372396,0.0021251,0.521157,0,-0.999894,1,7.09426e-15,0,-0.00212501,-3.53851e-13,0.0424975,-6.83754e-11,0.0021251,-3.89364e-12
25427,4,65,72,97,1,0.364583,0.375,0.00223868,0.523021,0,-0.999888,1,2.92355e-09,0,-0.00223858,-5.82288e-08,0.0447685,1.15575e-06,0.00223868,5.82365e-08
25428,4,65,72,97,3,0.364583,0.377604,0.00235832,0.524892,0,-0.999882,1,5.93655e-15,0,-0.00235823,1.01221e-12,0.0471608,-6.35865e-11,0.00235832,2.8147e-12
25429,4,65,73,97,1,0.364583,0.380208,0.00248436,0.526769,0,-0.999876,1,3.24307e-09,0,-0.00248426,-6.45637e-08,0.0496809,1.28016e-06,0.00248436,6.45705e-08
25430,4,65,73,97,3,0.364583,0.382812,0.00261713,0.528652,0,-0.999869,1,-1.42695e-15,0,-0.00261703,7.90433e-15,0.0523357,1.19317e-10,0.00261713,2.6498e-12
25431,4,65,74,98,1,0.364583,0.385417,0.00275699,0.530542,0,-0.999862,1,3.59732e-09,0,-0.0027569,-7.15832e-08,0.0551322,1.41785e-06,0.00275699,7.15839e-08
25432,4,65,74,98,3,0.364583,0.388021,0.00290433,0.532437,0,-0.999855,1,-2.2971e-15,0,-0.00290423,-4.19885e-13,0.0580781,-2.40903e-11,0.00290433,-2.21854e-12
25433,4,65,75,99,1,0.364583,0.390625,0.00305954,0.534339,0,-0.999847,1,3.99005e-09,0,-0.00305944,-7.9357e-08,0.0611814,1.57005e-06,0.00305954,7.9355e-08
25434,4,65,75,99,3,0.364583,0.393229,0.00322304,0.536247,0,-0.999839,1,5.16324e-15,0,-0.00322295,2.01816e-13,0.0644505,-1.5499e-10,0.00322304,-2.5984e-13
25435,4,65,76,100,1,0.364583,0.395833,0.00339528,0.53816,0,-0.99983,1,4.4254e-09,0,-0.00339519,-8.79636e-08,0.0678942,1.73837e-06,0.00339528,8.79655e-08
25436,4,65,76,100,3,0.364583,0.398438,0.00357673,0.54008,0,-0.999821,1,-2.25753e-15,0,-0.00357663,7.27717e-13,0.0715218,3.4402e-10,0.00357673,2.44487e-12
25437,4,65,77,100,1,0.364583,0.401042,0.00376786,0.542005,0,-0.999812,1,4.90793e-09,0,-0.00376777,-9.74921e-08,0.0753431,1.92413e-06,0.00376786,9.7492e-08
25438,4,65,77,100,3,0.364583,0.403646,0.00396921,0.543936,0,-0.999801,1,-2.10127e-15,0,-0.00396912,-3.96513e-13,0.0793685,3.32419e-10,0.00396921,-1.20122e-12
25439,4,65,78,101,1,0.364583,0.40625,0.00418132,0.545873,0,-0.999791,1,5.44271e-09,0,-0.00418122,-1.08036e-07,0.0836089,2.12901e-06,0.00418132,1.08037e-07
25440,4,65,78,101,3,0.364583,0.408854,0.00440476,0.547816,0,-0.99978,1,9.94674e-16,0,-0.00440466,-1.75506e-13,0.0880758,-2.76451e-10,0.00440476,-1.85998e-12
25441,4,65,79,102,1,0.364583,0.411458,0.00464013,0.549764,0,-0.999768,1,6.03527e-09,0,-0.00464004,-1.19703e-07,0.0927812,2.35505e-06,0.00464013,1.197e-07
25442,4,65,79,102,3,0.364583,0.414062,0.00488808,0.551718,0,-0.999756,1,6.32656e-15,0,-0.00488799,-1.18985e-13,0.0977378,-4.31351e-10,0.00488808,-1.57358e-12
25443,4,65,80,103,1,0.364583,0.416667,0.00514928,0.553677,0,-0.999742,1,6.69175e-09,0,-0.00514918,-1.32605e-07,0.102959,2.60406e-06,0.00514928,1.32603e-07
25444,4,65,80,103,3,0.364583,0.419271,0.00542443,0.555642,0,-0.999729,1,7.76695e-15,0,-0.00542433,1.03133e-13,0.108459,-7.24759e-10,0.00542443,2.31707e-12
25445,4,65,81,103,1,0.364583,0.421875,0.00571428,0.557613,0,-0.999714,1,7.41892e-09,0,-0.00571418,-1.46869e-07,0.114253,2.87824e-06,0.00571428,1.46871e-07
25446,4,65,81,103,3,0.364583,0.424479,0.00601961,0.559589,0,-0.999699,1,-2.79637e-15,0,-0.00601951,-2.48055e-13,0.120356,1.32047e-10,0.00601961,1.46054e-12
25447,4,65,82,104,1,0.364583,0.427083,0.00634124,0.56157,0,-0.999683,1,8.22423e-09,0,-0.00634114,-1.62631e-07,0.126785,3.17983e-06,0.00634124,1.6263e-07
25448,4,65,82,104,3,0.364583,0.429688,0.00668006,0.563557,0,-0.999666,1,7.98135e-16,0,-0.00667996,-2.00969e-13,0.133557,-1.14227e-10,0.00668006,-1.12449e-12
25449,4,65,83,105,1,0.364583,0.432292,0.00703698,0.56555,0,-0.999648,1,9.11585e-09,0,-0.00703688,-1.80041e-07,0.14069,3.51126e-06,0.00703698,1.80041e-07
25450,4,65,83,105,3,0.364583,0.434896,0.00741296,0.567548,0,-0.999629,1,1.56453e-15,0,-0.00741286,5.59481e-14,0.148204,-5.47112e-11,0.00741296,3.13158e-15
25451,4,65,84,106,1,0.364583,0.4375,0.00780902,0.569551,0,-0.999609,1,1.01028e-08,0,-0.00780892,-1.9926e-07,0.156119,3.87493e-06,0.00780902,1.99261e-07
25452,4,65,84,106,3,0.364583,0.440104,0.00822623,0.57156,0,-0.999589,1,8.03827e-16,0,-0.00822613,-3.5393e-13,0.164457,1.4617e-10,0.00822623,3.06409e-13
25453,4,65,85,107,1,0.364583,0.442708,0.00866572,0.573574,0,-0.999567,1,1.11949e-08,0,-0.00866562,-2.20465e-07,0.173239,4.27363e-06,0.00866572,2.20465e-07
25454,4,65,85,107,3,0.364583,0.445312,0.00912868,0.575593,0,-0.999543,1,9.82287e-17,0,-0.00912858,2.09726e-14,0.18249,-6.35791e-11,0.00912868,7.62488e-13
25455,4,65,86,107,1,0.364583,0.447917,0.00961636,0.577618,0,-0.999519,1,1.24031e-08,0,-0.00961626,-2.43843e-07,0.192235,4.71001e-06,0.00961636,2.43843e-07
25456,4,65,86,107,3,0.364583,0.450521,0.0101301,0.579649,0,-0.999493,1,-1.76776e-15,0,-0.01013,2.6307e-13,0.202499,1.52202e-10,0.0101301,-7.35615e-13
25457,4,65,87,108,1,0.364583,0.453125,0.0106712,0.581685,0,-0.999466,1,1.37391e-08,0,-0.0106711,-2.69598e-07,0.213311,5.18657e-06,0.0106712,2.69597e-07
25458,4,65,87,108,3,0.364583,0.455729,0.0112413,0.583726,0,-0.999438,1,2.20386e-15,0,-0.0112412,-4.41548e-13,0.224699,-1.11299e-10,0.0112413,-2.94318e-13
25459,4,65,88,109,1,0.364583,0.458333,0.0118417,0.585774,0,-0.999408,1,1.52159e-08,0,-0.0118416,-2.97948e-07,0.236695,5.7064e-06,0.0118417,2.97949e-07
25460,4,65,88,109,3,0.364583,0.460938,0.0124743,0.587826,0,-0.999376,1,3.21873e-16,0,-0.0124742,-4.02189e-13,0.24933,-1.49871e-10,0.0124743,2.1115e-14
25461,4,65,89,110,1,0.364583,0.463542,0.0131406,0.589885,0,-0.999343,1,1.68476e-08,0,-0.0131405,-3.29124e-07,0.262639,6.27174e-06,0.0131406,3.29124e-07
25462,4,65,89,110,3,0.364583,0.466146,0.0138424,0.59195,0,-0.999307,1,9.79522e-16,0,-0.0138423,2.57887e-13,0.276657,-1.38168e-10,0.0138424,1.55855e-12
25463,4,65,90,111,1,0.364583,0.46875,0.0145818,0.59402,0,-0.99927,1,1.86496e-08,0,-0.0145817,-3.63372e-07,0.291422,6.88533e-06,0.0145818,3.63374e-07
25464,4,65,90,111,3,0.364583,0.471354,0.0153605,0.596097,0,-0.999231,1,-5.5616e-15,0,-0.0153604,2.05349e-13,0.306975,5.95676e-10,0.0153605,-8.19404e-14
25465,4,65,91,111,1,0.364583,0.473958,0.0161809,0.59818,0,-0.99919,1,2.06385e-08,0,-0.0161808,-4.00947e-07,0.323355,7.54916e-06,0.0161809,4.00946e-07
25466,4,65,91,111,3,0.364583,0.476562,0.017045,0.600269,0,-0.999147,1,1.02514e-15,0,-0.0170449,2.41999e-13,0.340609,-2.11489e-11,0.017045,-1.43588e-12
25467,4,65,92,112,1,0.364583,0.479167,0.0179552,0.602365,0,-0.999102,1,2.28324e-08,0,-0.0179551,-4.42117e-07,0.358781,8.26482e-06,0.0179552,4.42118e-07
25468,4,65,92,112,3,0.364583,0.481771,0.018914,0.604468,0,-0.999054,1,-5.36273e-16,0,-0.0189139,1.44278e-13,0.377921,-1.11986e-10,0.018914,1.31621e-12
25469,4,65,93,113,1,0.364583,0.484375,0.0199239,0.606578,0,-0.999003,1,2.52506e-08,0,-0.0199238,-4.87155e-07,0.39808,9.03324e-06,0.0199239,4.87157e-07
25470,4,65,93,113,3,0.364583,0.486979,0.0209877,0.608696,0,-0.99895,1,-3.1366e-15,0,-0.0209876,-5.70072e-14,0.419313,2.36396e-10,0.0209877,-7.77576e-13
25471,4,65,94,114,1,0.364583,0.489583,0.0221082,0.61082,0,-0.998894,1,2.79141e-08,0,-0.0221081,-5.36338e-07,0.441675,9.85431e-06,0.0221082,5.36338e-07
25472,4,65,94,114,3,0.364583,0.492188,0.0232885,0.612953,0,-0.998835,1,2.43626e-15,0,-0.0232884,1.05505e-13,0.465227,-2.29193e-10,0.0232885,-1.02725e-12
25473,4,65,95,115,1,0.364583,0.494792,0.0245317,0.615095,0,-0.998772,1,3.08452e-08,0,-0.0245316,-5.89938e-07,0.490032,1.07269e-05,0.0245317,5.89941e-07
25474,4,65,95,115,3,0.364583,0.497396,0.0258412,0.617245,0,-0.998707,1,-1.84184e-15,0,-0.0258411,3.49083e-14,0.516156,1.5935e-10,0.0258412,3.09429e-12
